datetime,close,atr_15m,d_trend,h4_trend,h4_slope,h1_trend,h4_d_phase,h1_h4_phase,min_of_day,day_of_week,year,long_win,short_win
2020-01-29 08:15:00,1567.97681,1.1635885891458515,1,-1,-1,-1,-1,1,495,2,2020,0,1
2020-01-29 08:30:00,1567.25989,1.1266893105930558,1,-1,-1,-1,-1,1,510,2,2020,1,1
2020-01-29 08:45:00,1567.53503,1.3257960691806674,1,-1,-1,-1,-1,1,525,2,2020,1,0
2020-01-29 09:00:00,1567.20508,1.195669926623253,1,-1,-1,-1,-1,1,540,2,2020,1,0
2020-01-29 10:00:00,1569.82996,1.5042320697401597,1,-1,-1,-1,-1,1,600,2,2020,0,1
2020-01-29 10:15:00,1569.2179,1.4143292604414601,1,-1,-1,-1,-1,1,615,2,2020,0,1
2020-01-29 10:30:00,1567.81995,1.4147986923826048,1,-1,-1,-1,-1,1,630,2,2020,1,0
2020-01-29 10:45:00,1568.57556,1.382376200064931,1,-1,-1,-1,-1,1,645,2,2020,0,1
2020-01-29 11:00:00,1568.25562,1.3253860400562805,1,-1,-1,-1,-1,1,660,2,2020,1,1
2020-01-29 11:15:00,1568.99438,1.3036319013821278,1,-1,-1,-1,-1,1,675,2,2020,0,1
2020-01-29 11:30:00,1568.19995,1.2631476478645107,1,-1,-1,-1,-1,1,690,2,2020,1,1
2020-01-29 11:45:00,1568.43774,1.2007331614825878,1,-1,-1,-1,-1,1,705,2,2020,1,1
2020-01-29 12:00:00,1568.057251,1.2132922066182472,1,-1,-1,-1,-1,1,720,2,2020,0,1
2020-01-29 12:15:00,1566.40442,1.4698147124024783,1,-1,-1,-1,-1,1,735,2,2020,0,1
2020-01-29 12:30:00,1564.625,1.5286407507488189,1,-1,-1,-1,-1,1,750,2,2020,1,0
2020-01-29 12:45:00,1565.43506,1.6448086506489614,1,-1,-1,-1,-1,1,765,2,2020,1,1
2020-01-29 13:00:00,1566.33997,1.6168261638957493,1,-1,-1,-1,-1,1,780,2,2020,0,1
2020-01-29 13:15:00,1565.58496,1.5879040087096616,1,-1,-1,-1,-1,1,795,2,2020,0,1
2020-01-29 13:30:00,1565.33228,1.462284807548388,1,-1,-1,-1,-1,1,810,2,2020,0,1
2020-01-29 13:45:00,1565.2395,1.3646454998752453,1,-1,-1,-1,-1,1,825,2,2020,0,1
2020-01-29 14:00:00,1563.65002,1.4386820998918857,1,-1,-1,-1,-1,1,840,2,2020,1,0
2020-01-29 14:15:00,1564.18542,1.3628564865729564,1,-1,-1,-1,-1,1,855,2,2020,1,0
2020-01-29 14:30:00,1564.59497,1.2638081550299134,1,-1,-1,-1,-1,1,870,2,2020,1,0
2020-01-29 14:45:00,1564.58997,1.1847870676926084,1,-1,-1,-1,-1,1,885,2,2020,1,0
2020-01-29 15:00:00,1565.83582,1.2061447920002744,1,-1,-1,-1,-1,1,900,2,2020,1,1
2020-01-29 15:15:00,1565.3053,1.1346641530669006,1,-1,-1,-1,-1,1,915,2,2020,1,0
2020-01-29 15:30:00,1565.90002,1.0800875993246724,1,-1,-1,-1,-1,1,930,2,2020,1,1
2020-01-29 15:45:00,1565.50183,1.0210695194147383,1,-1,-1,-1,-1,1,945,2,2020,1,0
2020-01-29 16:00:00,1566.089966,1.0435869168261003,1,-1,-1,-1,-1,1,960,2,2020,1,1
2020-01-29 16:15:00,1565.66101,1.0311179945826332,1,-1,-1,-1,-1,1,975,2,2020,1,0
2020-01-29 16:30:00,1566.55615,1.0252275953049494,1,-1,-1,-1,-1,1,990,2,2020,1,0
2020-01-29 16:45:00,1567.10608,1.0265185825976033,1,-1,-1,-1,-1,1,1005,2,2020,1,1
2020-01-29 17:00:00,1566.38,1.0143227715845957,1,-1,-1,-1,-1,1,1020,2,2020,1,0
2020-01-29 17:15:00,1566.6969,0.9981876020399889,1,-1,-1,-1,-1,1,1035,2,2020,1,0
2020-01-29 17:30:00,1567.32996,1.0131105884346674,1,-1,-1,-1,-1,1,1050,2,2020,1,0
2020-01-29 17:45:00,1567.68616,0.9761411766433855,1,-1,-1,-1,-1,1,1065,2,2020,1,0
2020-01-29 18:00:00,1568.24695,0.9819756864242684,1,-1,-1,-1,-1,1,1080,2,2020,1,0
2020-01-29 18:15:00,1568.76501,1.00571759490103,1,-1,-1,-1,-1,1,1095,2,2020,1,0
2020-01-29 18:30:00,1568.53003,0.9702872489142306,1,-1,-1,-1,-1,1,1110,2,2020,1,0
2020-01-29 18:45:00,1568.12,0.9969049490590062,1,-1,-1,-1,-1,1,1125,2,2020,1,0
2020-01-29 19:00:00,1568.73035,1.111981622517829,1,-1,-1,-1,-1,1,1140,2,2020,0,1
2020-01-29 19:15:00,1567.67004,1.1670534061821238,1,-1,-1,-1,-1,1,1155,2,2020,1,0
2020-01-29 19:30:00,1569.46997,1.2992062853578512,1,-1,-1,-1,-1,1,1170,2,2020,1,1
2020-01-29 19:45:00,1569.02002,1.295314780643462,1,-1,-1,-1,-1,1,1185,2,2020,1,0
2020-01-29 20:00:00,1569.75,1.3545559565576615,1,1,1,1,1,1,1200,2,2020,1,0
2020-01-29 20:15:00,1570.32837,1.2926178290166466,1,1,1,1,1,1,1215,2,2020,1,0
2020-01-29 20:30:00,1571.28003,1.3084847851477717,1,1,1,1,1,1,1230,2,2020,0,1
2020-01-29 20:45:00,1570.88733,1.2726921471280506,1,1,1,1,1,1,1245,2,2020,0,1
2020-01-29 21:00:00,1570.84546,1.2023318608443296,1,1,1,1,1,1,1260,2,2020,0,1
2020-01-29 21:15:00,1570.96997,1.1419396127317456,1,1,1,1,1,1,1275,2,2020,0,1
2020-01-29 21:30:00,1571.44995,1.117676997700831,1,1,1,1,1,1,1290,2,2020,0,1
2020-01-29 21:45:00,1570.58728,1.0993333980073858,1,1,1,1,1,1,1305,2,2020,1,1
2020-01-29 22:00:00,1571.27002,1.1847542782730724,1,1,1,1,1,1,1320,2,2020,1,0
2020-01-29 22:15:00,1571.21997,1.2067843745033242,1,1,1,1,1,1,1335,2,2020,1,0
2020-01-29 22:30:00,1571.54468,1.2085424579028645,1,1,1,1,1,1,1350,2,2020,1,1
2020-01-29 22:45:00,1571.97998,1.1887287968491622,1,1,1,1,1,1,1365,2,2020,0,1
2020-01-29 23:00:00,1571.10999,1.1619047706026182,1,1,1,1,1,1,1380,2,2020,1,1
2020-01-29 23:15:00,1571.61011,1.1449894678556,1,1,1,1,1,1,1395,2,2020,0,1
2020-01-29 23:30:00,1570.995,1.1456602054748588,1,1,1,1,1,1,1410,2,2020,1,1
2020-01-29 23:45:00,1571.58411,1.2222348447448914,1,1,1,1,1,1,1425,2,2020,0,1
2020-01-30 00:00:00,1570.53003,1.298690198778909,1,-1,-1,-1,-1,1,0,3,2020,1,1
2020-01-30 00:15:00,1570.12354,1.4322048389417286,1,-1,-1,-1,-1,1,15,3,2020,1,0
2020-01-30 00:30:00,1572.030029,1.6123868604161722,1,-1,-1,-1,-1,1,30,3,2020,0,1
2020-01-30 00:45:00,1569.89233,1.6994032790273592,1,-1,-1,-1,-1,1,45,3,2020,0,1
2020-01-30 01:00:00,1570.19995,1.6314908418236986,1,-1,-1,1,-1,-1,60,3,2020,0,1
2020-01-30 01:15:00,1568.82996,1.6779720629138715,1,-1,-1,1,-1,-1,75,3,2020,1,0
2020-01-30 01:30:00,1568.51001,1.828901121192035,1,-1,-1,1,-1,-1,90,3,2020,1,0
2020-01-30 01:45:00,1571.96997,2.145040971699756,1,-1,-1,1,-1,-1,105,3,2020,1,0
2020-01-30 02:00:00,1573.02002,2.201711508806454,1,-1,-1,-1,-1,1,120,3,2020,0,1
2020-01-30 02:15:00,1571.62646,2.220145974298926,1,-1,-1,-1,-1,1,135,3,2020,0,1
2020-01-30 02:30:00,1571.12756,2.2054573110590776,1,-1,-1,-1,-1,1,150,3,2020,1,1
2020-01-30 02:45:00,1569.89087,2.240741669584538,1,-1,-1,-1,-1,1,165,3,2020,1,0
2020-01-30 03:00:00,1571.1958,2.2059734469732453,1,-1,-1,1,-1,-1,180,3,2020,1,1
2020-01-30 03:15:00,1570.15417,2.1051863207101587,1,-1,-1,1,-1,-1,195,3,2020,1,0
2020-01-30 03:30:00,1571.22998,2.0026201446154626,1,-1,-1,1,-1,-1,210,3,2020,0,1
2020-01-30 03:45:00,1570.59497,1.8358641253334114,1,-1,-1,1,-1,-1,225,3,2020,1,1
2020-01-30 04:00:00,1570.18994,1.7057474419556287,1,1,1,1,1,1,240,3,2020,1,0
2020-01-30 04:15:00,1569.53491,1.6129824496948735,1,1,1,1,1,1,255,3,2020,1,0
2020-01-30 04:30:00,1570.32886,1.5579274564022365,1,1,1,1,1,1,270,3,2020,1,0
2020-01-30 04:45:00,1571.0063477,1.481486462215265,1,1,1,1,1,1,285,3,2020,1,1
2020-01-30 05:00:00,1570.53003,1.3839549339198964,1,1,1,1,1,1,300,3,2020,1,1
2020-01-30 05:15:00,1571.30518,1.3980929427305815,1,1,1,1,1,1,315,3,2020,0,1
2020-01-30 05:30:00,1570.50085,1.3518498836998283,1,1,1,1,1,1,330,3,2020,1,1
2020-01-30 05:45:00,1570.41504,1.2862685658731747,1,1,1,1,1,1,345,3,2020,1,1
2020-01-30 06:00:00,1571.84998,1.5094274237567697,1,1,1,1,1,1,360,3,2020,1,0
2020-01-30 06:15:00,1573.23999,1.5828291005892132,1,1,1,1,1,1,375,3,2020,1,1
2020-01-30 06:30:00,1574.96008,1.8554452205106453,1,1,1,1,1,1,390,3,2020,1,0
2020-01-30 06:45:00,1575.94995,1.9053831911092352,1,1,1,1,1,1,405,3,2020,1,0
2020-01-30 07:00:00,1576.625,1.862009432294664,1,1,1,1,1,1,420,3,2020,1,1
2020-01-30 07:15:00,1575.21143,1.997481507988713,1,1,1,1,1,1,435,3,2020,1,0
2020-01-30 07:30:00,1576.34998,1.9378239735902254,1,1,1,1,1,1,450,3,2020,1,0
2020-01-30 07:45:00,1577.015015,1.82611144377819,1,1,1,1,1,1,465,3,2020,0,1
2020-01-30 08:00:00,1577.40002,1.7322712512744274,1,1,1,1,1,1,480,3,2020,0,1
2020-01-30 08:15:00,1576.85999,1.6306310844378507,1,1,1,1,1,1,495,3,2020,0,1
2020-01-30 08:30:00,1577.39001,1.5183896065128022,1,1,1,1,1,1,510,3,2020,0,1
2020-01-30 08:45:00,1576.92505,1.4059443256444362,1,1,1,1,1,1,525,3,2020,0,1
2020-01-30 09:00:00,1577.064941,1.2371372155585159,1,1,1,1,1,1,540,3,2020,0,1
2020-01-30 10:00:00,1575.93994,1.3348482534840609,1,1,1,1,1,1,600,3,2020,1,0
2020-01-30 10:15:00,1576.51782,1.3102044863528584,1,1,1,1,1,1,615,3,2020,1,0
2020-01-30 10:30:00,1576.61865,1.2875777548391392,1,1,1,1,1,1,630,3,2020,1,0
2020-01-30 10:45:00,1577.16565,1.282567387527254,1,1,1,1,1,1,645,3,2020,1,1
2020-01-30 11:00:00,1576.78003,1.2642117358569545,1,1,1,1,1,1,660,3,2020,1,0
2020-01-30 11:15:00,1578.01001,1.374328837742683,1,1,1,1,1,1,675,3,2020,1,0
2020-01-30 11:30:00,1578.43005,1.4124063260436392,1,1,1,1,1,1,690,3,2020,1,0
2020-01-30 11:45:00,1578.31995,1.374753482571135,1,1,1,1,1,1,705,3,2020,1,0
2020-01-30 12:00:00,1579.93994,1.5074516848949724,1,1,1,1,1,1,720,3,2020,0,1
2020-01-30 12:15:00,1579.099976,1.5117967935756549,1,1,1,1,1,1,735,3,2020,1,0
2020-01-30 12:30:00,1578.43005,1.4368998877655805,1,1,1,1,1,1,750,3,2020,1,0
2020-01-30 12:45:00,1578.070801,1.326645236063493,1,1,1,1,1,1,765,3,2020,1,0
2020-01-30 13:00:00,1578.8551,1.2964220045883734,1,1,1,1,1,1,780,3,2020,1,0
2020-01-30 13:15:00,1580.52002,1.3688937373099264,1,1,1,1,1,1,795,3,2020,0,1
2020-01-30 13:30:00,1579.85999,1.3738425723352594,1,1,1,1,1,1,810,3,2020,0,1
2020-01-30 13:45:00,1579.88684,1.2906635626905583,1,1,1,1,1,1,825,3,2020,0,1
2020-01-30 14:00:00,1578.68396,1.351908420998484,1,1,1,1,1,1,840,3,2020,1,0
2020-01-30 14:15:00,1579.039551,1.3569899648653594,1,1,1,1,1,1,855,3,2020,1,0
2020-01-30 14:30:00,1579.92004,1.3007325028832994,1,1,1,1,1,1,870,3,2020,0,1
2020-01-30 14:45:00,1580.25085,1.2259668358321973,1,1,1,1,1,1,885,3,2020,0,1
2020-01-30 15:00:00,1580.035034,1.1894085910545842,1,1,1,1,1,1,900,3,2020,0,1
2020-01-30 15:15:00,1580.13,1.1161394455806293,1,1,1,1,1,1,915,3,2020,0,1
2020-01-30 15:30:00,1579.52002,1.0873235195032176,1,1,1,1,1,1,930,3,2020,0,1
2020-01-30 15:45:00,1579.069946,1.033005716902787,1,1,1,1,1,1,945,3,2020,1,1
2020-01-30 16:00:00,1579.51465,1.0205982879824094,1,1,1,1,1,1,960,3,2020,0,1
2020-01-30 16:15:00,1578.72644,1.038326516251448,1,1,1,1,1,1,975,3,2020,1,1
2020-01-30 16:30:00,1579.027222,1.0376923140845955,1,1,1,1,1,1,990,3,2020,0,1
2020-01-30 16:45:00,1578.28003,1.0633466722066485,1,1,1,1,1,1,1005,3,2020,0,1
2020-01-30 17:00:00,1577.094971,1.1202325825791148,1,1,1,1,1,1,1020,3,2020,1,0
2020-01-30 17:15:00,1577.55005,1.0641950382352403,1,1,1,1,1,1,1035,3,2020,1,0
2020-01-30 17:30:00,1578.050293,1.0223023664705417,1,1,1,1,1,1,1050,3,2020,1,0
2020-01-30 17:45:00,1579.34363,1.0859953842744696,1,1,1,1,1,1,1065,3,2020,1,1
2020-01-30 18:00:00,1580.27307,1.2532079997045598,1,1,1,1,1,1,1080,3,2020,1,0
2020-01-30 18:15:00,1582.11426,1.456768266410615,1,1,1,1,1,1,1095,3,2020,0,1
2020-01-30 18:30:00,1582.079956,1.4553058308891946,1,1,1,1,1,1,1110,3,2020,0,1
2020-01-30 18:45:00,1581.56604,1.4652690534372883,1,1,1,1,1,1,1125,3,2020,1,0
2020-01-30 19:00:00,1580.90002,1.494003846312305,1,1,1,1,1,1,1140,3,2020,1,0
2020-01-30 19:15:00,1581.69995,1.5801392001373231,1,1,1,1,1,1,1155,3,2020,0,1
2020-01-30 19:30:00,1581.12,1.510208506785694,1,1,1,1,1,1,1170,3,2020,0,1
2020-01-30 19:45:00,1580.79041,1.423512705880925,1,1,1,1,1,1,1185,3,2020,0,1
2020-01-30 20:00:00,1580.45996,1.3683790117634638,1,1,1,1,1,1,1200,3,2020,0,1
2020-01-30 20:15:00,1578.82812,1.4872631435283612,1,1,1,1,1,1,1215,3,2020,1,0
2020-01-30 20:30:00,1580.19971,1.4865533910579294,1,1,1,1,1,1,1230,3,2020,1,1
2020-01-30 20:45:00,1580.084961,1.396354272250178,1,1,1,1,1,1,1245,3,2020,1,0
2020-01-30 21:00:00,1579.52075,1.4466969026168013,1,1,1,1,1,1,1260,3,2020,1,0
2020-01-30 21:15:00,1580.40002,1.4391391822679032,1,1,1,1,1,1,1275,3,2020,1,1
2020-01-30 21:30:00,1579.31995,1.4405806246321755,1,1,1,1,1,1,1290,3,2020,1,0
2020-01-30 21:45:00,1580.35754,1.4051605413478727,1,1,1,1,1,1,1305,3,2020,1,0
2020-01-30 22:00:00,1581.17505,1.3751458025014813,1,1,1,1,1,1,1320,3,2020,0,1
2020-01-30 22:15:00,1580.92651,1.3264610288346126,1,1,1,1,1,1,1335,3,2020,0,1
2020-01-30 22:30:00,1580.59497,1.2535875583233274,1,1,1,1,1,1,1350,3,2020,1,1
2020-01-30 22:45:00,1580.12,1.1651040172135678,1,1,1,1,1,1,1365,3,2020,1,0
2020-01-30 23:00:00,1580.59998,1.2764234815850921,1,1,1,1,1,1,1380,3,2020,1,1
2020-01-30 23:15:00,1580.82507,1.301708350707076,1,1,1,1,1,1,1395,3,2020,0,1
2020-01-30 23:30:00,1580.46228,1.3668192372794477,1,1,1,1,1,1,1410,3,2020,0,1
2020-01-30 23:45:00,1580.90002,1.3232326723088463,1,1,1,1,1,1,1425,3,2020,0,1
2020-01-31 00:00:00,1580.22693,1.3628016493343493,1,1,1,1,1,1,0,4,2020,0,1
2020-01-31 00:15:00,1578.33997,1.5637600960897886,1,1,1,1,1,1,15,4,2020,1,1
2020-01-31 00:30:00,1578.7854,1.7539400832778114,1,1,1,1,1,1,30,4,2020,1,0
2020-01-31 00:45:00,1578.776,1.8814259388407768,1,1,1,1,1,1,45,4,2020,0,1
2020-01-31 01:00:00,1579.94995,1.909230480328676,1,1,1,1,1,1,60,4,2020,0,1
2020-01-31 01:15:00,1579.50244,1.8440050829515156,1,1,1,1,1,1,75,4,2020,0,1
2020-01-31 01:30:00,1576.94995,2.527483071891317,1,1,1,1,1,1,90,4,2020,1,0
2020-01-31 01:45:00,1578.20923,2.6358133289724774,1,1,1,1,1,1,105,4,2020,1,0
2020-01-31 02:00:00,1578.8103,2.6456995517761657,1,1,1,1,1,1,120,4,2020,1,0
2020-01-31 02:15:00,1578.089966,2.595608944872668,1,1,1,1,1,1,135,4,2020,1,0
2020-01-31 02:30:00,1583.44995,3.138866952222974,1,1,1,1,1,1,150,4,2020,0,1
2020-01-31 02:45:00,1583.79834,3.095026025259914,1,1,1,1,1,1,165,4,2020,0,1
2020-01-31 03:00:00,1582.45996,2.9850252218919167,1,1,1,1,1,1,180,4,2020,1,1
2020-01-31 03:15:00,1582.47107,2.8316845256396457,1,1,1,1,1,1,195,4,2020,0,1
2020-01-31 03:30:00,1582.17004,2.7394612555543696,1,1,1,1,1,1,210,4,2020,1,1
2020-01-31 03:45:00,1581.29004,2.7408664214804537,1,1,1,1,1,1,225,4,2020,1,0
2020-01-31 04:00:00,1582.16809,2.666742365283074,1,1,1,1,1,1,240,4,2020,1,0
2020-01-31 04:15:00,1583.13,2.565278049911981,1,1,1,1,1,1,255,4,2020,1,0
2020-01-31 04:30:00,1585.64001,2.6458969765903597,1,1,1,1,1,1,270,4,2020,0,1
2020-01-31 04:45:00,1584.87158,2.547781913044978,1,1,1,1,1,1,285,4,2020,0,1
2020-01-31 05:00:00,1584.99341,2.406742991305652,1,1,1,1,1,1,300,4,2020,0,1
2020-01-31 05:15:00,1584.45996,2.2885132591315562,1,1,1,1,1,1,315,4,2020,0,1
2020-01-31 05:30:00,1583.85437,2.239367624580673,1,1,1,1,1,1,330,4,2020,1,1
2020-01-31 05:45:00,1584.24658,2.0954559413032507,1,1,1,1,1,1,345,4,2020,0,1
2020-01-31 06:00:00,1583.21973,2.050111149129495,1,1,1,-1,1,-1,360,4,2020,1,1
2020-01-31 06:15:00,1582.63501,1.9287656625789027,1,1,1,-1,1,-1,375,4,2020,1,1
2020-01-31 06:30:00,1584.995,2.359600907568383,1,1,1,-1,1,-1,390,4,2020,0,1
2020-01-31 06:45:00,1579.88,3.090983453225916,1,1,1,-1,1,-1,405,4,2020,0,1
2020-01-31 07:00:00,1578.78003,3.073513659462479,1,1,1,-1,1,-1,420,4,2020,0,1
2020-01-31 07:15:00,1578.31006,3.043041171534132,1,1,1,-1,1,-1,435,4,2020,0,1
2020-01-31 07:30:00,1577.65161,2.831963815329584,1,1,1,-1,1,-1,450,4,2020,0,1
2020-01-31 07:45:00,1577.069946,2.7130286399522996,1,1,1,-1,1,-1,465,4,2020,0,1
2020-01-31 08:00:00,1574.39673,2.8379621546253286,1,-1,-1,-1,-1,1,480,4,2020,0,1
2020-01-31 08:15:00,1573.26001,2.678756534008616,1,-1,-1,-1,-1,1,495,4,2020,1,0
2020-01-31 08:30:00,1573.8241,2.5015863294741285,1,-1,-1,-1,-1,1,510,4,2020,1,1
2020-01-31 08:45:00,1574.31494,2.2380281522108967,1,-1,-1,-1,-1,1,525,4,2020,1,1
2020-01-31 09:00:00,1574.0050049,1.9922923985828018,1,-1,-1,-1,-1,1,540,4,2020,1,0
2020-01-31 09:30:00,1574.29492,1.7859794254384338,1,-1,-1,-1,-1,1,570,4,2020,1,1
2020-01-31 10:00:00,1575.66504,1.7902320353799859,1,-1,-1,-1,-1,1,600,4,2020,0,1
2020-01-31 10:15:00,1574.95557,1.699533097329311,1,-1,-1,-1,-1,1,615,4,2020,0,1
2020-01-31 10:30:00,1574.73999,1.596935351018728,1,-1,-1,-1,-1,1,630,4,2020,0,1
2020-01-31 10:45:00,1575.21118,1.4833426375495835,1,-1,-1,-1,-1,1,645,4,2020,0,1
2020-01-31 11:00:00,1574.65002,1.441845619209619,1,-1,-1,-1,-1,1,660,4,2020,0,1
2020-01-31 11:15:00,1575.30005,1.4002662033150177,1,-1,-1,-1,-1,1,675,4,2020,0,1
2020-01-31 11:30:00,1575.16125,1.3908908428730373,1,-1,-1,-1,-1,1,690,4,2020,0,1
2020-01-31 11:45:00,1574.35999,1.3741080638233056,1,-1,-1,-1,-1,1,705,4,2020,0,1
2020-01-31 12:00:00,1571.91003,1.6933351219801733,1,-1,-1,-1,-1,1,720,4,2020,1,0
2020-01-31 12:15:00,1571.85999,1.616890439049469,1,-1,-1,-1,-1,1,735,4,2020,1,0
2020-01-31 12:30:00,1573.079956,1.7273130471762081,1,-1,-1,-1,-1,1,750,4,2020,0,1
2020-01-31 12:45:00,1574.01001,1.6810059742193917,1,-1,-1,-1,-1,1,765,4,2020,0,1
2020-01-31 13:00:00,1572.55005,1.6621939776567993,1,-1,-1,-1,-1,1,780,4,2020,1,1
2020-01-31 13:15:00,1571.88611,1.609904113969217,1,-1,-1,-1,-1,1,795,4,2020,1,0
2020-01-31 13:30:00,1572.20605,1.589699565439996,1,-1,-1,-1,-1,1,810,4,2020,1,0
2020-01-31 13:45:00,1572.37,1.4697476233813473,1,-1,-1,-1,-1,1,825,4,2020,1,0
2020-01-31 14:00:00,1572.094971,1.407114606930501,1,-1,-1,-1,-1,1,840,4,2020,1,0
2020-01-31 14:15:00,1572.97449,1.407503326006435,1,-1,-1,-1,-1,1,855,4,2020,0,1
2020-01-31 14:30:00,1572.69727,1.3571571492055894,1,-1,-1,-1,-1,1,870,4,2020,1,1
2020-01-31 14:45:00,1572.28003,1.284210862644847,1,-1,-1,-1,-1,1,885,4,2020,1,0
2020-01-31 15:00:00,1572.11499,1.2383094142921944,1,-1,-1,-1,-1,1,900,4,2020,1,0
2020-01-31 15:15:00,1572.46997,1.2131921590532224,1,-1,-1,-1,-1,1,915,4,2020,1,1
2020-01-31 15:30:00,1571.83997,1.1707692045127835,1,-1,-1,-1,-1,1,930,4,2020,1,0
2020-01-31 15:45:00,1571.55005,1.0879901105777343,1,-1,-1,-1,-1,1,945,4,2020,1,0
2020-01-31 16:00:00,1572.37,1.0795460958340417,1,1,1,-1,1,-1,960,4,2020,1,1
2020-01-31 16:15:00,1572.23914,1.0069280830561649,1,1,1,-1,1,-1,975,4,2020,1,0
2020-01-31 16:30:00,1571.88,0.9566723386486571,1,1,1,-1,1,-1,990,4,2020,1,0
2020-01-31 16:45:00,1572.46997,0.9677720268288279,1,1,1,-1,1,-1,1005,4,2020,1,0
2020-01-31 17:00:00,1573.81006,1.0707338899183234,1,1,1,-1,1,-1,1020,4,2020,1,0
2020-01-31 17:15:00,1574.3363,1.0412987045958784,1,1,1,-1,1,-1,1035,4,2020,0,1
2020-01-31 17:30:00,1573.58997,1.053125543983079,1,1,1,-1,1,-1,1050,4,2020,1,0
2020-01-31 17:45:00,1573.76001,1.0247042714520023,1,1,1,-1,1,-1,1065,4,2020,1,0
2020-01-31 18:00:00,1574.26001,1.0660718352584049,1,1,1,1,1,1,1080,4,2020,1,0
2020-01-31 18:15:00,1575.069946,1.0843782572239442,1,1,1,1,1,1,1095,4,2020,1,0
2020-01-31 18:30:00,1575.77002,1.102457156260735,1,1,1,1,1,1,1110,4,2020,1,0
2020-01-31 18:45:00,1576.48999,1.1121362020926444,1,1,1,1,1,1,1125,4,2020,1,0
2020-01-31 19:00:00,1577.055664,1.0838553751469606,1,1,1,1,1,1,1140,4,2020,1,1
2020-01-31 19:15:00,1576.82996,1.0553407917940496,1,1,1,1,1,1,1155,4,2020,1,0
2020-01-31 19:30:00,1578.12805,1.129294019554833,1,1,1,1,1,1,1170,4,2020,1,1
2020-01-31 19:45:00,1578.13318,1.1147241502808765,1,1,1,1,1,1,1185,4,2020,1,0
2020-01-31 20:00:00,1578.34729,1.099427596910093,1,1,1,1,1,1,1200,4,2020,1,0
2020-01-31 20:15:00,1578.87,1.123491917322077,1,1,1,1,1,1,1215,4,2020,1,0
2020-01-31 20:30:00,1579.48999,1.1603476616791455,1,1,1,1,1,1,1230,4,2020,1,0
2020-01-31 20:45:00,1579.37366,1.1176306401219251,1,1,1,1,1,1,1245,4,2020,1,0
2020-01-31 21:00:00,1579.90002,1.088615888105674,1,1,1,1,1,1,1260,4,2020,1,0
2020-01-31 21:15:00,1580.71997,1.1474551030249138,1,1,1,1,1,1,1275,4,2020,1,0
2020-01-31 21:30:00,1580.80005,1.1851192226215916,1,1,1,1,1,1,1290,4,2020,0,1
2020-01-31 21:45:00,1579.33923,1.263105859605386,1,1,1,1,1,1,1305,4,2020,0,1
2020-01-31 22:00:00,1578.65503,1.3328264116580055,1,1,1,1,1,1,1320,4,2020,1,0
2020-01-31 22:15:00,1580.094971,1.3766175567702523,1,1,1,1,1,1,1335,4,2020,0,1
2020-01-31 22:30:00,1579.83997,1.301076549200858,1,1,1,1,1,1,1350,4,2020,1,1
2020-01-31 22:45:00,1580.69995,1.2915970093074194,1,1,1,1,1,1,1365,4,2020,0,1
2020-01-31 23:00:00,1578.98816,1.3513827413997679,1,1,1,1,1,1,1380,4,2020,1,0
2020-01-31 23:15:00,1579.37,1.2908597092131504,1,1,1,1,1,1,1395,4,2020,1,0
2020-01-31 23:30:00,1578.96997,1.250107747984734,1,1,1,1,1,1,1410,4,2020,1,0
2020-01-31 23:45:00,1578.95996,1.2060987149201294,1,1,1,1,1,1,1425,4,2020,1,0
2020-02-01 00:00:00,1581.18018,1.3893775529307795,1,1,1,1,1,1,0,5,2020,1,1
2020-02-01 00:15:00,1579.46997,1.6427992125399906,1,1,1,1,1,1,15,5,2020,1,0
2020-02-01 00:30:00,1579.78003,1.7964313175346547,1,1,1,1,1,1,30,5,2020,1,0
2020-02-01 00:45:00,1579.46997,1.743560475196686,1,1,1,1,1,1,45,5,2020,1,0
2020-02-01 01:00:00,1579.23804,1.8097510785037993,1,1,1,1,1,1,60,5,2020,1,0
2020-02-01 01:15:00,1581.37,1.9191189347033042,1,1,1,1,1,1,75,5,2020,1,0
2020-02-01 01:30:00,1583.39001,2.005911076742865,1,1,1,1,1,1,90,5,2020,1,1
2020-02-01 01:45:00,1582.97998,2.034452266510497,1,1,1,1,1,1,105,5,2020,1,0
2020-02-01 02:00:00,1582.64368,2.140534630975761,1,1,1,1,1,1,120,5,2020,1,0
2020-02-01 02:15:00,1584.28503,2.2577993468456503,1,1,1,1,1,1,135,5,2020,1,0
2020-02-01 02:30:00,1584.96997,2.2114314339328947,1,1,1,1,1,1,150,5,2020,1,0
2020-02-01 02:45:00,1588.25745,2.545903242741856,1,1,1,1,1,1,165,5,2020,0,1
2020-02-01 03:00:00,1586.70996,2.62378281037629,1,1,1,1,1,1,180,5,2020,0,1
2020-02-01 03:15:00,1588.54004,2.6272824356594535,1,1,1,1,1,1,195,5,2020,0,1
2020-02-01 03:30:00,1585.55005,2.7223234442382123,1,1,1,1,1,1,210,5,2020,0,1
2020-02-01 03:45:00,1582.80005,2.799352318339795,1,1,1,1,1,1,225,5,2020,1,0
2020-02-01 04:00:00,1583.18994,2.7780908092278267,1,1,1,1,1,1,240,5,2020,1,0
2020-02-01 04:15:00,1582.61499,2.662350701330781,1,1,1,1,1,1,255,5,2020,1,0
